date,symbol,close,volume,liquidity_vnd,industry
2023-03-17,NVB,15400.0,121843,1876382200,Ngân hàng
2023-03-17,BVB,9200.0,239150,2200180000,Ngân hàng
2023-03-17,SGB,11980.0,29482,353194360,Ngân hàng
2023-03-17,PGB,9720.0,11020,107114400,Ngân hàng
2023-03-17,ABB,6540.0,514000,3361560000,Ngân hàng
2023-03-17,VAB,4840.0,56992,275841280,Ngân hàng
2023-03-17,NVL,11500.0,18243000,209794500000,Bất động sản & KCN
2023-03-17,KDH,20090.0,1340900,26938681000,Bất động sản & KCN
2023-03-17,NLG,21200.0,833000,17659600000,Bất động sản & KCN
2023-03-17,DXG,9070.0,18044400,163662708000,Bất động sản & KCN
2023-03-17,DIG,10770.0,17506700,188547159000,Bất động sản & KCN
2023-03-17,PDR,10200.0,6707800,68419560000,Bất động sản & KCN
2023-03-17,KBC,22200.0,3321200,73730640000,Bất động sản & KCN
2023-03-17,IDC,26620.0,3602504,95898656480,Bất động sản & KCN
2023-03-17,VGC,28980.0,331800,9615564000,Bất động sản & KCN
2023-03-17,SZC,17550.0,228000,4001400000,Bất động sản & KCN
2023-03-17,CEO,13930.0,4742761,66066660730,Bất động sản & KCN
2023-03-17,HDG,19090.0,764400,14592396000,Bất động sản & KCN
2023-03-17,BCM,78710.0,46900,3691499000,Bất động sản & KCN
2023-03-17,NTL,6500.0,102200,664300000,Bất động sản & KCN
2023-03-17,IJC,8060.000000000001,1608800,12966928000,Bất động sản & KCN
2023-03-17,TDC,9500.0,143100,1359450000,Bất động sản & KCN
2023-03-17,SCR,6480.0,2856700,18511416000,Bất động sản & KCN
2023-03-17,CRE,7060.0,142300,1004638000,Bất động sản & KCN
2023-03-17,KHG,4600.0,2822300,12982580000,Bất động sản & KCN
2023-03-17,HQC,3530.0,5488700,19375111000,Bất động sản & KCN
2023-03-17,TCH,5570.0,4571800,25464926000,Bất động sản & KCN
2023-03-17,DXS,4890.0,1229000,6009810000,Bất động sản & KCN
2023-03-17,NBB,12650.0,78800,996820000,Bất động sản & KCN
2023-03-17,SJS,17000.0,256900,4367300000,Bất động sản & KCN
2023-03-17,SIP,25100.0,11300,283630000,Bất động sản & KCN
2023-03-17,NTC,106640.0,1015,108239600,Bất động sản & KCN
2023-03-17,SNZ,18830.0,2000,37660000,Bất động sản & KCN
2023-03-17,TIG,7340.0,232620,1707430800,Bất động sản & KCN
2023-03-17,IDV,16280.000000000002,200,3256000,Bất động sản & KCN
2023-03-17,DTD,9030.0,190209,1717587270,Bất động sản & KCN
2023-03-17,L14,42370.0,163966,6947239420,Bất động sản & KCN
2023-03-17,HDC,17550.0,553000,9705150000,Bất động sản & KCN
2023-03-17,VPI,46560.0,1253500,58362960000,Bất động sản & KCN
2023-03-17,TIP,12880.0,18400,236992000,Bất động sản & KCN
2023-03-17,D2D,14100.0,56200,792420000,Bất động sản & KCN
2023-03-17,QCG,3870.0,102500,396675000,Bất động sản & KCN
2023-03-17,LHG,18850.0,15900,299715000,Bất động sản & KCN
2023-03-17,KOS,37800.0,491600,18582480000,Bất động sản & KCN
2023-03-17,CSC,19350.0,44600,863010000,Bất động sản & KCN
2023-03-17,SGR,15370.0,122800,1887436000,Bất động sản & KCN
2023-03-17,IDJ,8000.0,923411,7387288000,Bất động sản & KCN
2023-03-17,AGG,22840.0,78700,1797508000,Bất động sản & KCN
2023-03-17,CKG,17490.0,87900,1537371000,Bất động sản & KCN
2023-03-17,LDG,4190.0,1467000,6146730000,Bất động sản & KCN
2023-03-17,ITC,7680.0,125000,960000000,Bất động sản & KCN
2023-03-17,VNM,62640.0,2432800,152390592000,Thực phẩm & Nông nghiệp
2023-03-17,MSN,83500.0,1173700,98003950000,Thực phẩm & Nông nghiệp
2023-03-17,SAB,78210.0,406900,31823649000,Thực phẩm & Nông nghiệp
2023-03-17,KDC,50250.0,3139700,157769925000,Thực phẩm & Nông nghiệp
2023-03-17,QNS,29010.0,114610,3324836100,Thực phẩm & Nông nghiệp
2023-03-17,DBC,9980.0,818100,8164638000,Thực phẩm & Nông nghiệp
2023-03-17,PAN,15730.0,1175400,18489042000,Thực phẩm & Nông nghiệp
2023-03-17,BAF,14180.0,1106900,15695842000,Thực phẩm & Nông nghiệp
2023-03-17,VHC,44050.0,1064700,46900035000,Thực phẩm & Nông nghiệp
2023-03-17,ANV,14050.0,597000,8387850000,Thực phẩm & Nông nghiệp
2023-03-17,IDI,9360.0,892500,8353800000,Thực phẩm & Nông nghiệp
2023-03-17,FMC,29980.0,63800,1912724000,Thực phẩm & Nông nghiệp
2023-03-17,MPC,15810.0,38912,615198720,Thực phẩm & Nông nghiệp
2023-03-17,ASM,6830.0,594800,4062484000,Thực phẩm & Nông nghiệp
2023-03-17,LSS,5350.0,87900,470265000,Thực phẩm & Nông nghiệp
2023-03-17,SLS,113130.0,3201,362129130,Thực phẩm & Nông nghiệp
2023-03-17,MCH,30940.0,2110,65283400,Thực phẩm & Nông nghiệp
2023-03-17,HAG,7600.0,8128800,61778880000,Thực phẩm & Nông nghiệp
2023-03-17,HNG,4500.0,5900700,26553150000,Thực phẩm & Nông nghiệp
2023-03-17,MML,29300.0,3300,96690000,Thực phẩm & Nông nghiệp
2023-03-17,VOC,17970.0,165470,2973495900,Thực phẩm & Nông nghiệp
2023-03-17,MCM,30970.0,5000,154850000,Thực phẩm & Nông nghiệp
2023-03-17,VCF,170700.0,100,17070000,Thực phẩm & Nông nghiệp
2023-03-17,NSC,60200.0,1700,102340000,Thực phẩm & Nông nghiệp
2023-03-17,VLC,13460.0,63622,856352120,Thực phẩm & Nông nghiệp
2023-03-17,ACL,11200.0,42200,472640000,Thực phẩm & Nông nghiệp
2023-03-17,CMX,8260.0,187700,1550402000,Thực phẩm & Nông nghiệp
2023-03-17,APF,45190.0,9701,438388190,Thực phẩm & Nông nghiệp
2023-03-17,HPG,15160.0,33958600,514812376000,Tài nguyên Cơ bản
2023-03-17,HSG,11440.0,15713300,179760152000,Tài nguyên Cơ bản
2023-03-17,NKG,12220.0,6586700,80489474000,Tài nguyên Cơ bản
2023-03-17,SMC,9680.0,89600,867328000,Tài nguyên Cơ bản
2023-03-17,TLH,6280.0,410100,2575428000,Tài nguyên Cơ bản
2023-03-17,KSB,21090.0,1372000,28935480000,Tài nguyên Cơ bản
2023-03-17,DHA,29150.0,18100,527615000,Tài nguyên Cơ bản
2023-03-17,VLB,24350.0,319800,7787130000,Tài nguyên Cơ bản
2023-03-17,HT1,14230.0,406700,5787341000,Tài nguyên Cơ bản
2023-03-17,BCC,11040.0,302980,3344899200,Tài nguyên Cơ bản
2023-03-17,BMP,41980.0,69200,2905016000,Tài nguyên Cơ bản
2023-03-17,NTP,20800.0,8100,168480000,Tài nguyên Cơ bản
2023-03-17,PTB,24110.0,102600,2473686000,Tài nguyên Cơ bản
2023-03-17,TTF,4050.0,1407000,5698350000,Tài nguyên Cơ bản
2023-03-17,VGS,9840.0,213030,2096215200,Tài nguyên Cơ bản
2023-03-17,TIS,4700.0,17000,79900000,Tài nguyên Cơ bản
2023-03-17,DTL,30500.0,4600,140300000,Tài nguyên Cơ bản
2023-03-17,VCS,40620.0,28085,1140812700,Tài nguyên Cơ bản
2023-03-17,ACG,32520.000000000004,18500,601620000,Tài nguyên Cơ bản
2023-03-17,MSR,10600.0,113120,1199072000,Tài nguyên Cơ bản
2023-03-17,DHC,28590.0,77200,2207148000,Tài nguyên Cơ bản
2023-03-17,VPG,11310.0,601900,6807489000,Tài nguyên Cơ bản
2023-03-17,TVD,11970.0,85959,1028929230,Tài nguyên Cơ bản
2023-03-17,CST,16950.0,55700,944115000,Tài nguyên Cơ bản
2023-03-17,NBC,9340.0,101700,949878000,Tài nguyên Cơ bản
2023-03-17,SSI,13560.0,19301900,261733764000,Dịch vụ Tài chính
2023-03-17,VND,12340.0,20471500,252618310000,Dịch vụ Tài chính
2023-03-17,VCI,15920.0,9954900,158482008000,Dịch vụ Tài chính
2023-03-17,HCM,11780.0,3735400,44003012000,Dịch vụ Tài chính
2023-03-17,SHS,7450.0,11243077,83760923650,Dịch vụ Tài chính
2023-03-17,MBS,7020.0,1590238,11163470760,Dịch vụ Tài chính
2023-03-17,FTS,11630.0,1567000,18224210000,Dịch vụ Tài chính
2023-03-17,BSI,13500.0,216900,2928150000,Dịch vụ Tài chính
2023-03-17,CTS,9680.0,1183900,11460152000,Dịch vụ Tài chính
2023-03-17,AGR,7100.0,531600,3774360000,Dịch vụ Tài chính
2023-03-17,ORS,7350.0,1409400,10359090000,Dịch vụ Tài chính
2023-03-17,VIX,4059.9999999999995,9303300,37771397999,Dịch vụ Tài chính
2023-03-17,VDS,6080.0,103900,631712000,Dịch vụ Tài chính
2023-03-17,APS,9400.0,560900,5272460000,Dịch vụ Tài chính
2023-03-17,DSC,12210.0,60700,741147000,Dịch vụ Tài chính
2023-03-17,APG,6650.0,1040900,6921985000,Dịch vụ Tài chính
2023-03-17,TVS,12220.0,1800,21996000,Dịch vụ Tài chính
2023-03-17,SBS,5100.0,1098685,5603293500,Dịch vụ Tài chính
2023-03-17,BVH,46770.0,844700,39506619000,Dịch vụ Tài chính
2023-03-17,BMI,17370.0,93300,1620621000,Dịch vụ Tài chính
2023-03-17,MIG,11390.0,174300,1985277000,Dịch vụ Tài chính
2023-03-17,BIC,13540.0,5500,74470000,Dịch vụ Tài chính
2023-03-17,PVI,41180.0,13501,555971180,Dịch vụ Tài chính
2023-03-17,VNR,15240.0,13413,204414120,Dịch vụ Tài chính
2023-03-17,BVS,15490.0,76300,1181887000,Dịch vụ Tài chính
2023-03-17,TCI,6710.0,162240,1088630400,Dịch vụ Tài chính
2023-03-17,ABI,15320.0,11100,170052000,Dịch vụ Tài chính
2023-03-17,EVS,5440.0,17700,96288000,Dịch vụ Tài chính
2023-03-17,VIG,5200.0,126208,656281600,Dịch vụ Tài chính
2023-03-17,EVF,6670.0,34500,230115000,Dịch vụ Tài chính
2023-03-17,GAS,71550.0,226600,16213230000,Năng lượng & Tiện ích
2023-03-17,PLX,32390.0,5502500,178225975000,Năng lượng & Tiện ích
2023-03-17,PVD,20340.0,2475400,50349636000,Năng lượng & Tiện ích
2023-03-17,PVS,22870.0,2980123,68155413010,Năng lượng & Tiện ích
2023-03-17,BSR,9130.0,3637302,33208567260,Năng lượng & Tiện ích
2023-03-17,POW,11090.0,10682900,118473361000,Năng lượng & Tiện ích
2023-03-17,NT2,24070.0,542700,13062789000,Năng lượng & Tiện ích
2023-03-17,PC1,18210.0,662600,12065946000,Năng lượng & Tiện ích
2023-03-17,REE,37110.0,94400,3503184000,Năng lượng & Tiện ích
2023-03-17,BWE,36790.0,3300,121407000,Năng lượng & Tiện ích
2023-03-17,TDM,32870.0,276900,9101703000,Năng lượng & Tiện ích
2023-03-17,GEG,12870.0,401900,5172453000,Năng lượng & Tiện ích
2023-03-17,QTP,10250.0,104002,1066020500,Năng lượng & Tiện ích
2023-03-17,HND,11820.0,15520,183446400,Năng lượng & Tiện ích
2023-03-17,VSH,30180.0,53000,1599540000,Năng lượng & Tiện ích
2023-03-17,CHP,18070.0,6400,115648000,Năng lượng & Tiện ích
2023-03-17,SBA,20710.0,24700,511537000,Năng lượng & Tiện ích
2023-03-17,OIL,8470.0,245020,2075319400,Năng lượng & Tiện ích
2023-03-17,PVC,11070.0,955378,10576034460,Năng lượng & Tiện ích
2023-03-17,PVB,13700.0,197648,2707777600,Năng lượng & Tiện ích
2023-03-17,CNG,18730.0,56400,1056372000,Năng lượng & Tiện ích
2023-03-17,PGC,13470.0,3800,51186000,Năng lượng & Tiện ích
2023-03-17,TTA,7660.0,115500,884730000,Năng lượng & Tiện ích
2023-03-17,TMP,42600.0,200,8520000,Năng lượng & Tiện ích
2023-03-17,SHP,20660.0,3100,64046000,Năng lượng & Tiện ích
2023-03-17,GEX,7840.0,8172600,64073184000,Năng lượng & Tiện ích
2023-03-17,PPC,11040.0,108500,1197840000,Năng lượng & Tiện ích
2023-03-17,TV2,20760.0,48500,1006860000,Năng lượng & Tiện ích
2023-03-17,VCG,14540.0,3543600,51523944000,Xây dựng & Đầu tư công
2023-03-17,LCG,10250.0,7070000,72467500000,Xây dựng & Đầu tư công
2023-03-17,HHV,10070.0,3388600,34123202000,Xây dựng & Đầu tư công
2023-03-17,CII,10930.0,2947900,32220547000,Xây dựng & Đầu tư công
2023-03-17,CTD,24630.0,225200,5546676000,Xây dựng & Đầu tư công
2023-03-17,HBC,8029.999999999999,899600,7223787999,Xây dựng & Đầu tư công
2023-03-17,FCN,10700.0,616600,6597620000,Xây dựng & Đầu tư công
2023-03-17,C4G,9960.0,858369,8549355240,Xây dựng & Đầu tư công
2023-03-17,DPG,15950.0,264800,4223560000,Xây dựng & Đầu tư công
2023-03-17,HUT,15200.0,2429754,36932260800,Xây dựng & Đầu tư công
2023-03-17,G36,6260.0,149919,938492940,Xây dựng & Đầu tư công
2023-03-17,CTI,12150.0,91100,1106865000,Xây dựng & Đầu tư công
2023-03-17,HTN,10300.0,115000,1184500000,Xây dựng & Đầu tư công
2023-03-17,VNE,9310.0,592500,5516175000,Xây dựng & Đầu tư công
2023-03-17,C32,8970.0,14500,130065000,Xây dựng & Đầu tư công
2023-03-17,PLC,30090.0,509003,15315900270,Xây dựng & Đầu tư công
2023-03-17,THD,35750.0,4850,173387500,Xây dựng & Đầu tư công
2023-03-17,HAN,10150.0,18,182700,Xây dựng & Đầu tư công
2023-03-17,VC7,5540.0,9800,54292000,Xây dựng & Đầu tư công
2023-03-17,LIG,3800.0,303702,1154067600,Xây dựng & Đầu tư công
2023-03-17,DGC,46500.0,2142400,99621600000,Hóa chất & Nhựa
2023-03-17,DPM,16450.0,1982300,32608835000,Hóa chất & Nhựa
2023-03-17,DCM,19620.0,6927700,135921474000,Hóa chất & Nhựa
2023-03-17,PHR,35460.0,196500,6967890000,Hóa chất & Nhựa
2023-03-17,GVR,14300.0,1285900,18388370000,Hóa chất & Nhựa
2023-03-17,DPR,22580.0,25000,564500000,Hóa chất & Nhựa
2023-03-17,TRC,23540.0,2000,47080000,Hóa chất & Nhựa
2023-03-17,DRI,6400.0,20218,129395200,Hóa chất & Nhựa
2023-03-17,BFC,13120.0,34600,453952000,Hóa chất & Nhựa
2023-03-17,LAS,7120.0,174600,1243152000,Hóa chất & Nhựa
2023-03-17,DDV,7560.0,261000,1973160000,Hóa chất & Nhựa
2023-03-17,CSV,9490.0,104300,989807000,Hóa chất & Nhựa
2023-03-17,AAA,8700.0,1885000,16399500000,Hóa chất & Nhựa
2023-03-17,APH,7290.0,299300,2181897000,Hóa chất & Nhựa
2023-03-17,BRC,7830.0,100,783000,Hóa chất & Nhựa
2023-03-17,DRC,14810.0,51500,762715000,Hóa chất & Nhựa
2023-03-17,CSM,12980.0,100,1298000,Hóa chất & Nhựa
2023-03-17,NHH,12470.0,63800,795586000,Hóa chất & Nhựa
2023-03-17,PAT,56140.0,19200,1077888000,Hóa chất & Nhựa
2023-03-17,HVN,10320.0,789700,8149704000,Vận tải & Logistics
2023-03-17,VJC,108900.0,830700,90463230000,Vận tải & Logistics
2023-03-17,HAH,14600.0,487700,7120420000,Vận tải & Logistics
2023-03-17,GMD,38280.0,478000,18297840000,Vận tải & Logistics
2023-03-17,SGN,63090.0,300,18927000,Vận tải & Logistics
2023-03-17,ACV,51090.0,16305,833022450,Vận tải & Logistics
2023-03-17,VOS,8930.0,398200,3555926000,Vận tải & Logistics
2023-03-17,VTO,7250.0,135100,979475000,Vận tải & Logistics
2023-03-17,VIP,8280.0,194800,1612944000,Vận tải & Logistics
2023-03-17,PVT,13930.0,1637100,22804803000,Vận tải & Logistics
2023-03-17,TCL,30060.0,75500,2269530000,Vận tải & Logistics
2023-03-17,PHP,16630.0,2800,46564000,Vận tải & Logistics
2023-03-17,SKG,12700.0,115500,1466850000,Vận tải & Logistics
2023-03-17,MVN,11900.0,16002,190423800,Vận tải & Logistics
2023-03-17,SGP,11660.0,8401,97955660,Vận tải & Logistics
2023-03-17,ILB,20070.0,3300,66231000,Vận tải & Logistics
2023-03-17,VSC,13290.0,375900,4995711000,Vận tải & Logistics
2023-03-17,SCS,53750.0,37200,1999500000,Vận tải & Logistics
2023-03-17,MWG,38170.0,953800,36406546000,Bán lẻ & Tiêu dùng
2023-03-17,PNJ,49020.0,153600,7529472000,Bán lẻ & Tiêu dùng
2023-03-17,FRT,47550.0,639100,30389205000,Bán lẻ & Tiêu dùng
2023-03-17,DGW,25230.0,527300,13303779000,Bán lẻ & Tiêu dùng
2023-03-17,PET,18870.0,255400,4819398000,Bán lẻ & Tiêu dùng
2023-03-17,HAX,10390.0,67900,705481000,Bán lẻ & Tiêu dùng
2023-03-17,SVC,25770.0,100,2577000,Bán lẻ & Tiêu dùng
2023-03-17,CTF,28310.0,582200,16482082000,Bán lẻ & Tiêu dùng
2023-03-17,AST,50150.0,2500,125375000,Bán lẻ & Tiêu dùng
2023-03-17,TMT,16900.0,15800,267020000,Bán lẻ & Tiêu dùng
2023-03-17,VEA,26670.0,26859,716329530,Bán lẻ & Tiêu dùng
2023-03-17,TLG,34740.0,47100,1636254000,Bán lẻ & Tiêu dùng
2023-03-17,RAL,71160.0,4800,341568000,Bán lẻ & Tiêu dùng
2023-03-17,DHG,73300.0,7400,542420000,Y tế & Dược phẩm
2023-03-17,IMP,20450.0,7400,151330000,Y tế & Dược phẩm
2023-03-17,DBD,29670.0,10200,302634000,Y tế & Dược phẩm
2023-03-17,TRA,78190.0,700,54733000,Y tế & Dược phẩm
2023-03-17,DVN,15730.0,949,14927770,Y tế & Dược phẩm
2023-03-17,TNH,16110.0,211600,3408876000,Y tế & Dược phẩm
2023-03-17,OPC,21100.0,200,4220000,Y tế & Dược phẩm
2023-03-17,DHT,12620.0,7200,90864000,Y tế & Dược phẩm
2023-03-17,DCL,24200.0,20900,505780000,Y tế & Dược phẩm
2023-03-17,JVC,3170.0,1131400,3586538000,Y tế & Dược phẩm
2023-03-17,FPT,49140.0,429400,21100716000,Công nghệ & Viễn thông
2023-03-17,CMG,26350.0,24300,640305000,Công nghệ & Viễn thông
2023-03-17,ELC,7570.0,183800,1391366000,Công nghệ & Viễn thông
2023-03-17,FOX,22400.0,7106,159174400,Công nghệ & Viễn thông
2023-03-17,VGI,20110.0,121221,2437754310,Công nghệ & Viễn thông
2023-03-17,ITD,9930.0,3000,29790000,Công nghệ & Viễn thông
2023-03-17,SAM,5800.0,212700,1233660000,Công nghệ & Viễn thông
2023-03-17,VNZ,880000.0,207,182160000,Công nghệ & Viễn thông
2023-03-17,VTP,17240.0,58421,1007178040,Công nghệ & Viễn thông
2023-03-17,CTR,51900.0,22200,1152180000,Công nghệ & Viễn thông
2023-03-17,TCM,34390.0,732500,25190675000,Dệt may
2023-03-17,TNG,12100.0,1420786,17191510600,Dệt may
2023-03-17,MSH,16920.0,4900,82908000,Dệt may
2023-03-17,VGT,10170.0,164901,1677043170,Dệt may
2023-03-17,STK,15850.0,30100,477085000,Dệt may
2023-03-17,GIL,12900.0,200600,2587740000,Dệt may
2023-03-17,M10,14420.0,4100,59122000,Dệt may
2023-03-20,VIC,26400.0,3362300,88764720000,Họ Vingroup
2023-03-20,VHM,42550.0,2167400,92222870000,Họ Vingroup
2023-03-20,VRE,29000.0,2353200,68242800000,Họ Vingroup
2023-03-20,VCB,47870.0,1034000,49497580000,Ngân hàng
2023-03-20,BID,32900.0,585800,19272820000,Ngân hàng
2023-03-20,CTG,17190.0,1611400,27699966000,Ngân hàng
2023-03-20,VPB,17050.0,18939800,322923590000,Ngân hàng
2023-03-20,TCB,12400.0,2286500,28352600000,Ngân hàng
2023-03-20,MBB,9360.0,5987700,56044872000,Ngân hàng
2023-03-20,ACB,14060.0,2456100,34532766000,Ngân hàng
2023-03-20,STB,24200.0,16972100,410724820000,Ngân hàng
2023-03-20,HDB,9080.0,2908600,26410088000,Ngân hàng
2023-03-20,VIB,10810.0,5064900,54751569000,Ngân hàng
2023-03-20,SHB,6150.0,18176100,111783015000,Ngân hàng
2023-03-20,TPB,11200.0,3893800,43610560000,Ngân hàng
2023-03-20,SSB,23540.0,953400,22443036000,Ngân hàng
2023-03-20,LPB,8440.0,16900400,142639376000,Ngân hàng
2023-03-20,EIB,14610.0,2474900,36158289000,Ngân hàng
2023-03-20,MSB,7640.0,1583400,12097176000,Ngân hàng
2023-03-20,OCB,7500.0,404600,3034500000,Ngân hàng
2023-03-20,NAB,4240.0,79509,337118160,Ngân hàng
2023-03-20,BAB,11410.0,8309,94805690,Ngân hàng
2023-03-20,KLB,6690.0,8300,55527000,Ngân hàng
2023-03-20,NVB,15300.0,32740,500922000,Ngân hàng
2023-03-20,BVB,9280.0,202960,1883468800,Ngân hàng
2023-03-20,SGB,11890.0,15500,184295000,Ngân hàng
2023-03-20,PGB,9620.0,32800,315536000,Ngân hàng
2023-03-20,ABB,6450.0,515548,3325284600,Ngân hàng
2023-03-20,VAB,4770.0,75317,359262090,Ngân hàng
2023-03-20,NVL,11100.0,9860500,109451550000,Bất động sản & KCN
2023-03-20,KDH,19340.0,870500,16835470000,Bất động sản & KCN
2023-03-20,NLG,20270.0,1618700,32811049000,Bất động sản & KCN
2023-03-20,DXG,8610.0,16762600,144325986000,Bất động sản & KCN
2023-03-20,DIG,10120.0,10261400,103845368000,Bất động sản & KCN
2023-03-20,PDR,9870.0,4497300,44388351000,Bất động sản & KCN
2023-03-20,KBC,21900.0,2601800,56979420000,Bất động sản & KCN
2023-03-20,IDC,26140.0,1837536,48033191040,Bất động sản & KCN
2023-03-20,VGC,27300.0,993500,27122550000,Bất động sản & KCN
2023-03-20,SZC,17290.0,432600,7479654000,Bất động sản & KCN
2023-03-20,CEO,13930.0,5025656,70007388080,Bất động sản & KCN
2023-03-20,HDG,18580.0,316900,5888002000,Bất động sản & KCN
2023-03-20,BCM,77940.0,93900,7318566000,Bất động sản & KCN
2023-03-20,NTL,6400.0,84900,543360000,Bất động sản & KCN
2023-03-20,IJC,7780.0,2333100,18151518000,Bất động sản & KCN
2023-03-20,TDC,9360.0,153600,1437696000,Bất động sản & KCN
2023-03-20,SCR,6400.0,3063600,19607040000,Bất động sản & KCN
2023-03-20,CRE,7000.0,112300,786100000,Bất động sản & KCN
2023-03-20,KHG,4400.0,2937100,12923240000,Bất động sản & KCN
2023-03-20,HQC,3400.0,10945000,37213000000,Bất động sản & KCN
2023-03-20,TCH,5610.0,3998500,22431585000,Bất động sản & KCN
2023-03-20,DXS,4750.0,987200,4689200000,Bất động sản & KCN
2023-03-20,NBB,12900.0,342400,4416960000,Bất động sản & KCN
2023-03-20,SJS,17080.0,154800,2643984000,Bất động sản & KCN
2023-03-20,SIP,24900.0,12900,321210000,Bất động sản & KCN
2023-03-20,NTC,104510.0,3000,313530000,Bất động sản & KCN
2023-03-20,SNZ,18830.0,200,3766000,Bất động sản & KCN
2023-03-20,TIG,7070.0,537308,3798767560,Bất động sản & KCN
2023-03-20,IDV,15870.0,2301,36516870,Bất động sản & KCN
2023-03-20,DTD,8960.0,223923,2006350080,Bất động sản & KCN
2023-03-20,L14,41390.0,247604,10248329560,Bất động sản & KCN
2023-03-20,HDC,17320.0,986000,17077520000,Bất động sản & KCN
2023-03-20,VPI,46220.0,519300,24002046000,Bất động sản & KCN
2023-03-20,TIP,12800.0,11700,149760000,Bất động sản & KCN
2023-03-20,D2D,13800.0,157200,2169360000,Bất động sản & KCN
2023-03-20,QCG,3820.0,109300,417526000,Bất động sản & KCN
2023-03-20,LHG,18510.0,24300,449793000,Bất động sản & KCN
2023-03-20,KOS,37500.0,378300,14186250000,Bất động sản & KCN
2023-03-20,CSC,18600.0,70624,1313606400,Bất động sản & KCN
2023-03-20,SGR,15420.0,96800,1492656000,Bất động sản & KCN
2023-03-20,IDJ,7800.0,825757,6440904600,Bất động sản & KCN
2023-03-20,AGG,22800.0,75000,1710000000,Bất động sản & KCN
2023-03-20,CKG,17380.0,40500,703890000,Bất động sản & KCN
2023-03-20,LDG,4110.0,1573200,6465852000,Bất động sản & KCN
2023-03-20,ITC,7530.0,255800,1926174000,Bất động sản & KCN
2023-03-20,VNM,62470.0,1609600,100551712000,Thực phẩm & Nông nghiệp
2023-03-20,MSN,81500.0,1328800,108297200000,Thực phẩm & Nông nghiệp
2023-03-20,SAB,76990.0,42400,3264376000,Thực phẩm & Nông nghiệp
2023-03-20,KDC,51200.0,1751500,89676800000,Thực phẩm & Nông nghiệp
2023-03-20,QNS,28930.0,107516,3110437880,Thực phẩm & Nông nghiệp
2023-03-20,DBC,9940.0,2568700,25532878000,Thực phẩm & Nông nghiệp
2023-03-20,PAN,15290.0,1194500,18263905000,Thực phẩm & Nông nghiệp
2023-03-20,BAF,13890.0,1098100,15252609000,Thực phẩm & Nông nghiệp
2023-03-20,VHC,42530.0,316300,13452239000,Thực phẩm & Nông nghiệp
2023-03-20,ANV,13820.0,969200,13394344000,Thực phẩm & Nông nghiệp
2023-03-20,IDI,9270.0,1442000,13367340000,Thực phẩm & Nông nghiệp
2023-03-20,FMC,30190.0,53000,1600070000,Thực phẩm & Nông nghiệp
2023-03-20,MPC,15540.0,25464,395710560,Thực phẩm & Nông nghiệp
2023-03-20,ASM,6770.0,1070800,7249316000,Thực phẩm & Nông nghiệp
2023-03-20,LSS,5260.0,250000,1315000000,Thực phẩm & Nông nghiệp
2023-03-20,SLS,112440.0,6700,753348000,Thực phẩm & Nông nghiệp
2023-03-20,MCH,30570.0,5933,181371810,Thực phẩm & Nông nghiệp
2023-03-20,HAG,7330.0,7717800,56571474000,Thực phẩm & Nông nghiệp
2023-03-20,HNG,4320.0,2792300,12062736000,Thực phẩm & Nông nghiệp
2023-03-20,MML,28800.0,1200,34560000,Thực phẩm & Nông nghiệp
2023-03-20,VOC,17340.0,229450,3978663000,Thực phẩm & Nông nghiệp
2023-03-20,MCM,30720.0,5106,156856320,Thực phẩm & Nông nghiệp
2023-03-20,VCF,182530.0,800,146024000,Thực phẩm & Nông nghiệp
2023-03-20,NSC,59600.0,1000,59600000,Thực phẩm & Nông nghiệp
2023-03-20,VLC,13280.0,106315,1411863200,Thực phẩm & Nông nghiệp
2023-03-20,ACL,10750.0,45200,485900000,Thực phẩm & Nông nghiệp
2023-03-20,CMX,7870.0,567100,4463077000,Thực phẩm & Nông nghiệp
2023-03-20,APF,45010.0,7800,351078000,Thực phẩm & Nông nghiệp
2023-03-20,HPG,14870.0,22988900,341844943000,Tài nguyên Cơ bản
2023-03-20,HSG,11090.0,13756300,152557367000,Tài nguyên Cơ bản
2023-03-20,NKG,11790.0,9606600,113261814000,Tài nguyên Cơ bản
2023-03-20,SMC,9500.0,178000,1691000000,Tài nguyên Cơ bản
2023-03-20,TLH,6230.0,332000,2068360000,Tài nguyên Cơ bản
2023-03-20,KSB,21300.0,4901000,104391300000,Tài nguyên Cơ bản
2023-03-20,DHA,29110.0,22300,649153000,Tài nguyên Cơ bản
2023-03-20,VLB,24180.0,139300,3368274000,Tài nguyên Cơ bản
2023-03-20,HT1,14040.0,846100,11879244000,Tài nguyên Cơ bản
2023-03-20,BCC,10660.0,822474,8767572840,Tài nguyên Cơ bản
2023-03-20,BMP,41980.0,32300,1355954000,Tài nguyên Cơ bản
2023-03-20,NTP,20470.0,30610,626586700,Tài nguyên Cơ bản
2023-03-20,PTB,24050.0,267400,6430970000,Tài nguyên Cơ bản
2023-03-20,TTF,3990.0,1215400,4849446000,Tài nguyên Cơ bản
2023-03-20,VGS,9680.0,401316,3884738880,Tài nguyên Cơ bản
2023-03-20,TIS,4700.0,8300,39010000,Tài nguyên Cơ bản
2023-03-20,DTL,29500.0,6700,197650000,Tài nguyên Cơ bản
2023-03-20,VCS,40050.0,43842,1755872100,Tài nguyên Cơ bản
